TimeStamp,ch1,ch2,ch3,ch4
8648.0325,68104.08,36342.05,32049.33,33918.67
8648.0365,68092.78,36330.28,32044.94,33906.46
8648.0405,68093.69,36330.66,32048.42,33911.85
8648.0445,68105.13,36346.15,32051.19,33929.88
8648.0485,68089.87,36334.23,32032.59,33915.62
8648.0525,68091.11,36330.89,32033.49,33913.81
8648.0565,68089.92,36326.7,32030.11,33907.08
8648.0605,68088.16,36325.98,32030.3,33908.28
8648.0645,68092.5,36326.98,32034.35,33917.57
8648.0685,68104.13,36340.91,32047.99,33932.55
8648.0725,68099.84,36337.48,32042.32,33925.59
8648.0765,68090.54,36327.7,32035.78,33912.38
8648.0805,68095.74,36334.61,32039.69,33917.86
8648.0845,68098.6,36341.24,32042.89,33926.54
8648.0885,68097.65,36346.44,32038.6,33924.82
8648.0925,68105.13,36347.54,32049.47,33926.97
8648.0963,68104.85,36346.11,32050.09,33919.39
8648.1003,68103.85,36347.16,32049.37,33918.15
8648.1043,68112.29,36357.6,32053.81,33930.69
8648.1083,68115.53,36364.04,32053.19,33933.83
8648.1123,68115.39,36359.6,32051.47,33929.69
8648.1163,68123.01,36359.46,32061.87,33930.5
8648.1203,68128.64,36366.75,32071.69,33938.79
8648.1243,68122.16,36360.89,32064.73,33937.12
8648.1283,68114.43,36354.64,32055.0,33930.5
8648.1323,68105.13,36346.87,32049.95,33919.96
8648.1363,68108.81,36350.64,32056.29,33922.68
8648.1403,68091.31,36335.09,32038.41,33908.56
8648.1443,68082.63,36322.79,32029.54,33906.13
8648.1483,68084.15,36324.03,32029.78,33909.75
8648.1523,68083.01,36323.79,32028.39,33905.08
8648.1563,68086.44,36319.02,32031.49,33905.22
8648.1603,68094.6,36327.08,32035.5,33916.24
8648.1643,68097.98,36329.23,32037.64,33924.73
8648.1683,68101.03,36335.28,32040.79,33926.97
8648.1723,68100.13,36339.14,32041.98,33924.73
8648.1763,68102.27,36342.82,32043.99,33923.06
8648.1803,68110.76,36349.87,32053.05,33932.21
8648.1843,68114.15,36351.26,32051.47,33935.84
8648.1883,68115.19,36352.07,32048.13,33937.12
8648.1923,68114.29,36356.6,32049.56,33936.6
8648.1963,68111.38,36356.12,32046.37,33930.11
8648.2003,68117.87,36357.12,32053.67,33936.84
8648.2043,68117.39,36360.55,32054.81,33937.12
8648.2083,68119.44,36366.32,32050.28,33938.55
8648.2123,68116.96,36359.12,32047.42,33934.26
8648.2163,68123.63,36367.95,32057.62,33937.74
8648.2203,68133.31,36368.99,32068.92,33947.76
8648.2243,68138.61,36375.19,32064.82,33956.29
8648.228,68131.36,36367.99,32059.43,33947.38
8648.232,68126.69,36359.36,32058.53,33938.13
8648.236,68118.15,36349.73,32054.14,33925.44
8648.24,68109.57,36346.3,32048.23,33922.39
8648.244,68114.43,36355.07,32052.85,33934.93
8648.248,68108.09,36350.16,32047.94,33929.64
8648.252,68094.79,36336.09,32038.12,33912.66
8648.256,68094.31,36332.47,32038.36,33908.66
8648.26,68098.84,36337.76,32042.32,33913.33
8648.264,68101.22,36339.81,32043.75,33920.15
8648.268,68096.6,36340.15,32037.64,33917.96
8648.272,68101.22,36346.73,32043.27,33920.67
8648.276,68119.25,36362.84,32060.15,33931.21
8648.28,68113.86,36357.12,32054.24,33929.07
8648.284,68111.57,36355.83,32051.81,33932.83
8648.288,68106.33,36352.64,32048.61,33932.69
8648.292,68120.54,36365.56,32062.06,33947.09
8648.296,68124.21,36370.0,32061.72,33945.61
8648.3,68114.1,36361.7,32046.75,33936.55
8648.304,68124.49,36366.23,32051.95,33947.23
8648.308,68136.18,36376.48,32061.15,33957.72
8648.312,68135.6,36374.0,32063.87,33955.34
8648.316,68134.46,36369.42,32064.58,33949.52
8648.32,68139.75,36372.71,32072.88,33952.67
8648.324,68145.62,36378.2,32075.46,33960.97
8648.328,68136.27,36366.04,32064.78,33951.81
8648.332,68133.55,36362.51,32063.44,33946.47
8648.336,68136.46,36362.13,32068.16,33944.9
8648.34,68127.93,36353.21,32063.06,33938.75
8648.344,68135.03,36366.56,32071.93,33948.71
8648.348,68125.26,36361.13,32061.77,33940.13
8648.352,68111.62,36348.01,32053.28,33925.59
8648.356,68110.04,36347.54,32053.57,33920.53
8648.3598,68116.24,36350.64,32059.34,33927.25
8648.3638,68117.96,36348.63,32058.96,33931.5
8648.3678,68116.24,36350.64,32053.62,33933.17
8648.3718,68120.39,36357.22,32060.25,33935.36
8648.3758,68111.24,36346.77,32049.28,33923.2
8648.3798,68111.67,36345.53,32051.81,33924.06
8648.3838,68109.09,36343.01,32047.9,33926.73
8648.3878,68107.52,36343.48,32046.23,33926.63
8648.3918,68110.95,36348.35,32052.66,33928.83
8648.3958,68107.28,36347.82,32052.57,33922.82
8648.3998,68112.81,36355.45,32058.62,33931.55
8648.4038,68116.01,36361.03,32062.2,33940.75
8648.4078,68124.06,36368.28,32064.39,33946.09
8648.4118,68122.87,36362.6,32060.39,33942.27
8648.4158,68123.21,36358.74,32060.91,33940.22
8648.4198,68126.16,36359.84,32068.21,33943.47
8648.4238,68123.06,36352.45,32063.44,33944.18
8648.4278,68121.92,36350.64,32062.11,33944.9
8648.4318,68113.48,36339.14,32056.38,33934.03
8648.4358,68102.18,36330.85,32048.18,33922.1
8648.4398,68095.69,36328.75,32045.13,33916.91
8648.4438,68101.13,36336.0,32046.37,33925.73
8648.4478,68097.31,36335.33,32042.36,33924.39
8648.4518,68102.65,36341.34,32042.75,33925.25
8648.4558,68100.6,36344.44,32040.08,33916.62
8648.4598,68106.47,36352.69,32045.89,33922.1
8648.4638,68116.29,36362.6,32054.71,33935.26
8648.4678,68114.34,36358.65,32052.66,33932.98
8648.4718,68113.86,36357.65,32053.33,33931.16
8648.4758,68114.19,36364.04,32051.57,33928.21
8648.4798,68118.53,36365.89,32057.67,33932.98
8648.4838,68122.2,36369.9,32063.06,33940.84
8648.4878,68119.3,36368.52,32062.82,33941.61
8648.4915,68108.95,36355.07,32045.03,33928.92
8648.4955,68118.48,36364.18,32057.38,33935.88
8648.4995,68123.25,36369.09,32063.15,33941.08
8648.5035,68123.87,36365.94,32064.97,33943.04
8648.5075,68123.54,36362.46,32062.25,33942.89
8648.5115,68125.16,36365.08,32065.59,33941.7
8648.5155,68122.44,36357.31,32065.3,33935.17
8648.5195,68117.1,36346.73,32061.58,33930.88
8648.5235,68117.44,36346.96,32065.06,33934.5
8648.5275,68113.05,36341.34,32060.91,33929.88
8648.5315,68099.89,36331.37,32048.42,33914.14
8648.5355,68096.84,36332.47,32049.8,33906.42
8648.5395,68107.76,36342.34,32053.57,33916.86
8648.5435,68104.37,36342.86,32049.66,33918.29
8648.5475,68092.55,36331.42,32031.92,33908.85
8648.5515,68098.79,36339.19,32035.59,33907.8
8648.5555,68106.09,36346.25,32043.7,33913.71
8648.5595,68104.08,36344.01,32038.64,33914.86
8648.5635,68107.52,36345.44,32042.13,33921.91
8648.5675,68108.19,36347.35,32049.66,33921.2
8648.5715,68102.56,36340.05,32048.28,33914.14
8648.5755,68096.88,36334.95,32039.6,33906.56
8648.5795,68095.6,36335.33,32037.31,33906.99
8648.5835,68095.26,36336.38,32037.88,33911.04
8648.5875,68091.35,36330.66,32035.5,33911.76
8648.5915,68096.79,36334.95,32047.8,33915.91
8648.5955,68104.23,36343.29,32055.0,33918.77
8648.5995,68095.74,36330.7,32039.36,33911.18
8648.6035,68099.46,36325.27,32040.12,33920.58
8648.6075,68105.42,36332.61,32044.41,33926.73
8648.6115,68102.75,36331.56,32044.22,33918.43
8648.6155,68094.69,36323.36,32044.08,33905.56
8648.6195,68094.64,36333.04,32042.41,33906.13
8648.6232,68092.35,36335.52,32037.17,33907.99
8648.6272,68090.97,36332.09,32036.93,33907.7
8648.6312,68104.32,36347.73,32053.67,33915.48
8648.6352,68096.07,36333.33,32044.75,33902.12
8648.6392,68087.92,36320.64,32028.35,33893.73
8648.6432,68096.69,36330.37,32038.74,33905.89
8648.6472,68099.94,36336.47,32045.8,33910.47
8648.6512,68093.45,36336.86,32030.25,33901.89
8648.6552,68090.64,36337.43,32029.97,33898.31
8648.6592,68092.83,36337.57,32039.36,33903.75
8648.6632,68098.79,36343.63,32039.74,33914.14
8648.6672,68096.84,36338.33,32035.88,33911.04
8648.6712,68098.84,36339.53,32042.46,33908.61
8648.6752,68094.45,36335.38,32029.58,33901.6
8648.6792,68097.17,36330.8,32036.07,33907.27
8648.6832,68099.84,36325.7,32046.61,33915.71
8648.6872,68104.75,36332.75,32055.19,33920.96
8648.6912,68097.07,36324.79,32044.94,33913.95
8648.6952,68091.26,36320.88,32038.98,33905.03
8648.6992,68097.89,36323.98,32044.94,33912.23
8648.7032,68104.9,36328.7,32051.52,33922.01
8648.7072,68111.14,36339.43,32054.24,33930.78
8648.7112,68106.85,36337.28,32052.23,33924.54
8648.7152,68102.65,36329.23,32048.28,33917.24
8648.7192,68110.43,36340.67,32053.76,33926.25
8648.7232,68112.86,36351.88,32055.76,33930.69
8648.7272,68111.81,36349.83,32053.24,33927.87
8648.7312,68102.7,36341.34,32044.41,33914.43
8648.7352,68109.71,36351.21,32054.62,33915.91
8648.7392,68115.15,36356.98,32059.43,33922.29
8648.7432,68114.0,36351.21,32055.95,33923.77
8648.7472,68108.52,36345.87,32049.61,33917.48
8648.7512,68098.22,36336.62,32034.88,33906.94
8648.755,68097.5,36333.9,32037.55,33907.08
8648.759,68102.27,36337.76,32051.04,33914.43
8648.763,68105.99,36338.86,32054.71,33921.2
8648.767,68098.89,36340.19,32038.45,33919.34
8648.771,68103.37,36339.57,32039.26,33918.1
8648.775,68109.43,36339.81,32048.04,33917.05
8648.779,68110.19,36344.2,32053.09,33920.34
8648.783,68113.72,36345.06,32061.15,33932.21
8648.787,68112.62,36339.95,32058.05,33933.12
8648.791,68114.67,36338.76,32062.34,33934.26
8648.795,68112.57,36334.28,32060.67,33929.78
8648.799,68115.81,36339.57,32064.58,33929.4
8648.803,68117.91,36345.49,32064.16,33932.69
8648.807,68109.33,36339.38,32056.72,33926.3
8648.811,68106.8,36336.95,32050.57,33918.34
8648.815,68106.37,36334.33,32052.66,33911.95
8648.819,68109.0,36339.19,32054.0,33915.91
8648.823,68114.0,36344.29,32059.2,33923.77
8648.827,68104.7,36335.28,32049.71,33917.34
8648.831,68101.56,36333.76,32048.75,33914.43
8648.835,68099.89,36337.14,32047.47,33911.66
8648.839,68102.94,36340.43,32050.18,33916.19
8648.843,68101.8,36339.0,32051.14,33919.53
8648.847,68092.26,36330.04,32038.26,33910.23
8648.851,68093.64,36329.27,32044.37,33908.75
8648.855,68086.3,36319.4,32036.83,33896.78
8648.859,68087.44,36321.84,32035.12,33898.36
8648.863,68085.92,36321.07,32036.21,33904.03
8648.867,68083.25,36315.06,32035.31,33904.99
8648.871,68083.82,36312.54,32036.36,33907.37
8648.875,68092.74,36319.83,32044.08,33910.14
8648.879,68102.13,36330.99,32050.09,33918.91
8648.883,68101.84,36332.56,32050.33,33923.34
8648.8867,68104.66,36336.43,32049.09,33922.82
8648.8907,68113.86,36349.01,32050.23,33927.59
8648.8947,68120.63,36356.12,32061.53,33931.12
8648.8987,68124.02,36362.94,32069.11,33936.98
8648.9027,68120.3,36356.93,32063.44,33939.75
8648.9067,68128.4,36366.32,32072.21,33948.85
8648.9107,68126.69,36361.46,32070.16,33941.8
8648.9147,68125.78,36358.5,32066.83,33933.93
8648.9187,68130.88,36361.89,32072.83,33941.18
8648.9227,68132.69,36365.75,32076.31,33946.09
8648.9267,68120.87,36355.74,32062.25,33935.31
8648.9307,68115.91,36351.4,32057.91,33928.45
8648.9347,68106.13,36343.96,32054.38,33918.58
8648.9387,68117.29,36353.74,32069.26,33930.5
8648.9427,68113.72,36348.16,32062.15,33930.83
8648.9467,68105.66,36344.68,32053.81,33925.11
8648.9507,68109.52,36346.96,32058.05,33925.68
8648.9547,68109.23,36342.77,32059.72,33921.77
8648.9587,68107.9,36339.57,32058.43,33921.25
8648.9627,68107.33,36339.48,32056.62,33926.16
8648.9667,68112.91,36349.11,32060.29,33934.69
8648.9707,68111.48,36349.44,32056.14,33931.4
8648.9747,68113.86,36351.35,32058.29,33931.26
8648.9787,68121.01,36353.93,32068.88,33939.75
8648.9827,68115.86,36350.06,32061.82,33939.99
8648.9867,68120.34,36357.79,32065.59,33944.18
8648.9907,68110.76,36346.15,32056.57,33928.92
8648.9947,68108.33,36339.19,32050.52,33922.63
8648.9987,68117.44,36348.16,32059.67,33930.21
8649.0027,68122.82,36355.93,32067.68,33941.18
8649.0067,68126.5,36364.37,32067.59,33948.62
8649.0107,68128.12,36364.99,32066.78,33950.14
8649.0147,68123.06,36357.36,32065.82,33941.03
8649.0185,68128.26,36359.46,32075.12,33945.37
8649.0225,68129.5,36360.74,32072.69,33950.91
8649.0265,68125.54,36358.17,32067.68,33946.57
8649.0305,68120.82,36356.88,32063.77,33936.79
8649.0345,68114.53,36349.63,32059.15,33926.2
8649.0385,68113.53,36342.05,32062.96,33926.73
8649.0425,68106.37,36334.14,32058.05,33926.63
8649.0465,68095.41,36327.75,32048.37,33923.11
8649.0505,68091.78,36326.89,32044.8,33917.48
8649.0545,68104.99,36337.95,32057.1,33924.58
8649.0585,68103.89,36332.09,32056.91,33921.87
8649.0625,68103.18,36335.57,32053.33,33924.58
8649.0665,68095.5,36330.75,32041.74,33918.48
8649.0705,68094.07,36331.61,32042.08,33915.33
8649.0745,68097.74,36338.24,32048.66,33914.0
8649.0785,68099.89,36340.1,32049.8,33915.19
8649.0825,68109.62,36350.64,32060.58,33929.3
8649.0865,68107.18,36351.3,32058.53,33930.69
8649.0905,68102.27,36346.96,32048.75,33924.44
8649.0945,68103.8,36347.3,32050.99,33924.97
8649.0985,68110.14,36353.64,32058.77,33929.73
8649.1025,68111.67,36357.55,32059.01,33933.83
8649.1065,68106.09,36350.06,32050.8,33932.21
8649.1105,68103.37,36346.2,32047.66,33924.49
8649.1145,68106.37,36345.53,32051.76,33920.48
8649.1185,68119.15,36357.36,32068.78,33930.59
8649.1225,68119.2,36358.22,32067.92,33934.93
8649.1265,68116.86,36357.5,32065.73,33935.84
8649.1305,68100.75,36339.81,32049.66,33918.72
8649.1345,68099.22,36336.0,32049.47,33911.71
8649.1385,68105.9,36336.71,32056.43,33917.62
8649.1425,68111.67,36341.0,32062.92,33927.68
8649.1465,68100.84,36331.09,32054.09,33918.0
8649.1502,68092.74,36330.61,32042.94,33906.94
8649.1542,68098.93,36335.62,32052.71,33908.51
8649.1582,68101.32,36339.95,32057.48,33912.38
8649.1622,68093.5,36333.85,32048.13,33908.9
8649.1662,68092.12,36337.95,32042.08,33909.99
8649.1702,68100.37,36344.2,32050.8,33917.0
8649.1742,68099.79,36340.91,32050.23,33911.61
8649.1782,68097.84,36339.19,32050.42,33908.99
8649.1822,68106.33,36346.63,32056.38,33921.44
8649.1862,68115.15,36354.36,32060.77,33931.59
8649.1902,68117.39,36353.45,32063.54,33932.5
8649.1942,68111.67,36346.58,32058.43,33924.06
8649.1982,68115.48,36351.26,32063.82,33928.88
8649.2022,68124.54,36359.12,32072.12,33940.08
8649.2062,68121.87,36356.79,32069.35,33941.65
8649.2102,68120.87,36356.88,32070.35,33937.89
8649.2142,68114.96,36348.49,32069.5,33924.87
8649.2182,68114.67,36343.96,32072.69,33922.96
8649.2222,68116.91,36346.15,32075.17,33932.31
8649.2262,68109.0,36340.15,32060.48,33927.49
8649.2302,68107.42,36334.81,32059.01,33924.15
8649.2342,68109.57,36338.33,32061.49,33921.39
8649.2382,68107.66,36339.67,32060.67,33920.58
8649.2422,68103.32,36334.95,32056.57,33921.1
8649.2462,68100.65,36331.51,32053.62,33919.72
8649.2502,68097.69,36332.66,32054.76,33914.09
8649.2542,68098.12,36333.61,32059.72,33911.52
8649.2582,68102.65,36338.1,32064.3,33915.81
8649.2622,68112.1,36346.01,32073.45,33928.88
8649.2662,68093.21,36326.37,32049.09,33911.33
8649.2702,68089.97,36324.41,32044.27,33908.13
8649.2742,68089.45,36324.55,32043.75,33904.46
8649.2782,68091.35,36326.56,32048.42,33907.56
8649.282,68101.13,36334.66,32054.71,33922.58
8649.286,68107.52,36344.25,32058.72,33930.26
8649.29,68108.66,36347.16,32060.2,33926.44
8649.294,68104.94,36343.86,32057.24,33919.53
8649.298,68103.37,36341.15,32060.58,33920.01
8649.302,68105.85,36343.15,32063.3,33929.02
8649.306,68110.86,36348.59,32062.11,33931.26
8649.31,68106.61,36343.82,32057.34,33924.11
8649.314,68110.76,36342.67,32065.68,33924.49
8649.318,68109.28,36339.19,32064.87,33922.44
8649.322,68116.39,36349.4,32069.78,33933.45
8649.326,68115.77,36345.44,32069.11,33931.21
8649.33,68105.52,36338.1,32052.04,33917.62
8649.334,68107.18,36339.57,32051.47,33913.9
8649.338,68109.33,36339.91,32058.29,33916.48
8649.342,68108.04,36338.05,32060.58,33921.39
8649.346,68103.85,36337.67,32059.91,33921.15
8649.35,68095.02,36331.99,32048.66,33911.66
8649.354,68088.68,36325.22,32042.41,33899.12
8649.358,68094.88,36331.42,32049.47,33906.18
8649.362,68092.69,36330.56,32045.56,33908.13
8649.366,68091.35,36336.52,32043.17,33909.28
8649.37,68091.07,36330.8,32046.23,33909.28
8649.374,68087.3,36322.98,32044.56,33903.17
8649.378,68089.78,36326.7,32045.75,33904.94
8649.382,68094.31,36327.51,32048.94,33912.47
8649.386,68098.65,36333.47,32051.85,33918.43
8649.39,68108.28,36341.48,32058.05,33925.59
8649.394,68101.51,36337.57,32050.42,33916.62
8649.398,68106.61,36341.39,32057.05,33919.29
8649.402,68110.19,36344.44,32061.06,33928.3
8649.406,68121.25,36358.36,32069.83,33940.13
8649.41,68119.25,36357.12,32066.4,33932.36
8649.4137,68118.39,36355.98,32065.73,33928.11
8649.4177,68120.49,36357.74,32062.2,33929.16
8649.4217,68114.05,36347.92,32058.58,33929.35
8649.4257,68107.85,36343.77,32058.15,33927.83
8649.4297,68105.66,36339.76,32059.86,33921.63
8649.4337,68099.94,36332.09,32052.71,33911.04
8649.4377,68094.64,36327.46,32045.89,33904.89
8649.4417,68092.45,36328.27,32045.89,33907.37
8649.4457,68089.11,36326.27,32040.36,33907.32
8649.4497,68090.88,36334.95,32041.7,33910.8
8649.4537,68092.16,36333.57,32042.6,33911.42
8649.4577,68091.97,36330.75,32041.74,33910.56
8649.4617,68088.78,36328.51,32038.98,33911.57
8649.4657,68092.97,36334.76,32037.88,33913.57
8649.4697,68098.7,36343.63,32041.79,33914.47
8649.4737,68100.27,36345.39,32048.42,33912.14
8649.4777,68099.32,36341.24,32051.28,33910.18
8649.4817,68091.69,36334.71,32042.84,33906.08
8649.4857,68090.35,36335.85,32036.98,33906.61
8649.4897,68093.74,36339.19,32038.12,33906.61
8649.4937,68101.6,36343.67,32043.79,33908.51
8649.4977,68113.29,36351.26,32057.24,33919.72
8649.5017,68120.39,36358.65,32066.92,33930.73
8649.5057,68121.97,36363.27,32066.44,33935.36
8649.5097,68120.2,36359.65,32063.44,33932.31
8649.5137,68121.49,36358.5,32064.82,33930.21
8649.5177,68122.82,36359.6,32069.02,33932.4
8649.5217,68119.1,36356.64,32064.63,33934.31
8649.5257,68115.86,36347.97,32060.87,33930.59
8649.5297,68113.14,36349.97,32060.53,33924.2
8649.5337,68114.29,36353.21,32063.87,33918.77
8649.5377,68115.29,36350.3,32064.39,33917.81
8649.5417,68106.47,36341.72,32054.62,33914.28
8649.5454,68096.55,36332.95,32043.99,33908.09
8649.5494,68096.07,36336.76,32045.51,33907.08
8649.5534,68100.03,36338.29,32050.8,33908.47
8649.5574,68104.7,36340.57,32058.91,33914.33
8649.5614,68108.23,36341.15,32062.25,33920.39
8649.5654,68113.24,36349.83,32065.16,33925.63
8649.5694,68114.0,36348.39,32065.63,33923.2
8649.5734,68109.81,36343.48,32063.44,33914.24
8649.5774,68112.19,36344.1,32063.3,33915.48
8649.5814,68122.82,36351.97,32073.02,33930.21
8649.5854,68109.95,36343.01,32060.1,33921.01
8649.5894,68106.13,36342.53,32056.76,33915.09
8649.5934,68111.38,36345.63,32060.87,33914.28
8649.5974,68118.44,36349.59,32067.35,33920.2
8649.6014,68116.48,36348.01,32066.83,33923.3
8649.6054,68111.09,36344.77,32058.48,33921.2
8649.6094,68109.04,36348.3,32056.29,33917.24
8649.6134,68108.14,36345.1,32054.48,33909.23
8649.6174,68116.39,36352.11,32064.39,33919.48
8649.6214,68120.3,36354.88,32067.59,33930.16
8649.6254,68113.91,36347.2,32059.15,33922.87
8649.6294,68113.67,36344.2,32057.86,33918.77
8649.6334,68118.01,36348.63,32065.82,33918.62
8649.6374,68121.73,36356.31,32067.45,33920.96
8649.6414,68121.16,36355.07,32063.39,33924.63
8649.6454,68120.06,36356.45,32063.49,33927.54
8649.6494,68116.72,36356.74,32062.15,33921.06
8649.6534,68107.52,36347.78,32053.09,33907.18
8649.6574,68115.91,36354.59,32061.53,33913.57
8649.6614,68122.87,36357.98,32069.5,33924.01
8649.6654,68108.47,36342.67,32057.05,33913.09
8649.6694,68108.9,36341.48,32056.86,33912.33
8649.6734,68109.66,36341.15,32058.34,33911.09
8649.6772,68110.66,36340.96,32059.24,33911.42
8649.6812,68113.72,36344.87,32059.24,33918.53
8649.6852,68113.05,36347.2,32057.58,33921.25
8649.6892,68103.85,36341.1,32051.47,33912.38
8649.6932,68109.38,36342.96,32055.86,33914.14
8649.6972,68115.43,36349.63,32060.34,33918.96
8649.7012,68113.76,36344.2,32059.86,33921.06
8649.7052,68112.76,36343.86,32057.86,33922.72
8649.7092,68105.85,36337.67,32050.42,33913.04
8649.7132,68100.41,36338.33,32047.85,33904.27
8649.7172,68100.13,36334.09,32053.33,33905.8
8649.7212,68099.75,36332.42,32052.47,33912.23
8649.7252,68105.56,36340.24,32053.52,33918.38
8649.7292,68107.42,36341.62,32053.38,33915.48
8649.7332,68101.7,36333.23,32048.18,33906.99
8649.7372,68106.37,36340.62,32053.86,33912.04
8649.7412,68107.57,36342.29,32054.24,33915.95
8649.7452,68106.95,36341.62,32051.81,33916.53
8649.7492,68107.18,36342.72,32054.76,33917.62
8649.7532,68103.51,36341.91,32053.38,33910.99
8649.7572,68106.66,36341.72,32054.86,33909.66
8649.7612,68113.48,36345.72,32061.77,33920.24
8649.7652,68105.99,36336.57,32051.95,33916.33
8649.7692,68111.0,36346.3,32056.29,33921.1
8649.7732,68109.52,36345.39,32054.62,33914.76
8649.7772,68115.67,36348.3,32056.62,33919.72
8649.7812,68119.3,36350.11,32062.53,33926.59
8649.7852,68117.2,36348.54,32059.86,33927.78
8649.7892,68117.44,36348.87,32056.86,33926.11
8649.7932,68119.25,36350.87,32059.01,33923.58
8649.7972,68126.11,36358.69,32066.73,33927.83
8649.8012,68116.34,36348.01,32055.52,33922.96
8649.8052,68118.48,36354.26,32058.29,33929.64
8649.8089,68118.48,36352.59,32064.11,33926.68
8649.8129,68113.29,36348.2,32062.11,33917.62
8649.8169,68114.1,36352.45,32057.53,33920.24
8649.8209,68121.44,36356.83,32068.73,33932.12
8649.8249,68115.15,36347.06,32064.73,33929.97
8649.8289,68109.81,36341.96,32052.71,33919.53
8649.8329,68110.76,36343.91,32055.76,33915.52
8649.8369,68116.48,36350.83,32063.73,33920.44
8649.8409,68112.52,36352.54,32062.3,33922.2
8649.8449,68120.15,36363.51,32070.31,33931.83
8649.8489,68119.63,36363.99,32066.87,33930.31
8649.8529,68101.94,36347.44,32049.85,33909.52
8649.8569,68105.61,36354.07,32055.33,33912.52
8649.8609,68113.76,36358.27,32064.82,33924.87
8649.8649,68104.61,36346.58,32056.05,33920.34
8649.8689,68099.6,36341.58,32056.14,33914.14
8649.8729,68101.65,36342.2,32056.76,33911.38
8649.8769,68105.66,36346.01,32057.58,33912.28
8649.8809,68109.04,36346.73,32052.9,33918.77
8649.8849,68112.76,36346.54,32053.09,33923.92
8649.8889,68110.28,36342.91,32052.81,33919.05
8649.8929,68109.0,36341.34,32053.95,33913.38
8649.8969,68119.34,36354.45,32061.25,33921.15
8649.9009,68130.45,36363.13,32069.5,33936.89
8649.9049,68124.92,36352.5,32061.96,33935.65
8649.9089,68124.73,36351.26,32068.07,33933.31
8649.9129,68127.64,36353.31,32068.73,33931.78
8649.9169,68126.11,36353.16,32063.11,33931.07
8649.9209,68126.93,36358.5,32063.87,33937.98
8649.9249,68140.18,36372.81,32080.13,33953.0
8649.9289,68138.08,36372.76,32077.55,33952.14
8649.9329,68131.41,36368.33,32071.74,33940.75
8649.9369,68132.79,36372.0,32075.55,33939.99
8649.9407,68128.98,36369.47,32076.36,33941.94
8649.9447,68120.68,36359.22,32069.73,33938.13
8649.9487,68121.68,36362.32,32068.78,33937.36
8649.9527,68119.2,36354.59,32069.16,33930.02
8649.9567,68114.57,36348.44,32069.64,33923.15
8649.9607,68105.9,36340.19,32059.72,33919.39
8649.9647,68109.9,36347.39,32060.39,33925.63
8649.9687,68104.47,36345.53,32054.95,33916.57
8649.9727,68103.32,36344.48,32052.19,33910.9
8649.9767,68096.55,36339.53,32047.56,33903.65
8649.9807,68099.65,36340.43,32053.14,33909.85
8649.9847,68094.02,36332.37,32045.08,33906.8
8649.9887,68099.79,36340.86,32050.28,33910.33
8649.9927,68106.71,36348.11,32056.24,33912.81
8649.9967,68108.76,36350.97,32058.1,33917.43
8650.0007,68109.76,36348.01,32057.1,33924.15
8650.0047,68120.3,36360.36,32063.06,33936.65
8650.0087,68115.19,36352.3,32057.86,33929.78
8650.0127,68120.3,36358.65,32065.2,33933.07
8650.0167,68120.39,36356.26,32067.35,33930.11
8650.0207,68124.49,36358.03,32080.37,33936.55
8650.0247,68119.34,36353.07,32070.31,33936.41
8650.0287,68110.86,36345.92,32054.71,33926.78
8650.0327,68114.72,36350.45,32058.2,33923.01
8650.0367,68127.78,36362.41,32078.08,33935.36
8650.0407,68129.79,36364.99,32080.84,33942.89
8650.0447,68124.92,36364.8,32076.03,33940.08
8650.0487,68119.63,36361.03,32066.02,33935.12
8650.0527,68123.73,36361.17,32070.35,33933.64
8650.0567,68124.92,36363.08,32073.79,33933.21
8650.0607,68123.68,36359.74,32072.36,33936.89
8650.0647,68124.68,36362.8,32074.84,33938.84
8650.0687,68124.3,36370.09,32075.84,33934.69
8650.0728,68118.72,36362.08,32067.26,33922.82
8650.0768,68104.75,36342.58,32058.53,33908.99
8650.0808,68111.48,36349.21,32068.83,33918.67
8650.0848,68102.46,36345.3,32052.62,33913.19
8650.0888,68095.69,36343.39,32045.56,33912.09
8650.0928,68092.88,36336.66,32045.89,33910.52
8650.0968,68102.56,36340.81,32054.76,33916.29
8650.1008,68109.23,36346.49,32056.96,33923.73
8650.1048,68109.0,36347.78,32051.76,33923.92
8650.1088,68109.0,36349.35,32048.61,33921.87
8650.1128,68117.05,36358.84,32059.24,33924.68
8650.1168,68126.59,36363.61,32069.4,33932.17
8650.1208,68128.55,36361.89,32072.93,33936.31
8650.1248,68127.93,36361.56,32070.26,33937.27
8650.1288,68134.27,36368.18,32078.32,33941.56
8650.1328,68134.17,36368.85,32078.41,33939.27
8650.1368,68131.5,36363.42,32076.17,33934.79
8650.1408,68134.55,36365.18,32076.46,33940.27
8650.1448,68133.41,36366.28,32075.5,33941.8
8650.1488,68135.65,36368.33,32074.17,33943.13
8650.1528,68128.02,36361.65,32065.97,33934.03
8650.1568,68131.03,36365.75,32072.5,33937.27
8650.1608,68128.21,36360.84,32071.4,33940.37
8650.1648,68130.93,36364.51,32078.13,33945.61
8650.1688,68123.87,36361.89,32073.41,33936.27
8650.1728,68104.13,36338.86,32056.38,33912.09
8650.1768,68108.71,36346.34,32062.3,33914.81
8650.1808,68108.76,36351.64,32060.67,33920.44
8650.1848,68105.99,36348.54,32057.77,33920.67
8650.1888,68110.14,36346.01,32059.96,33922.15
