TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
1213305.803,897.615,-164.822,-412.604,-1006.25,437.5,-1443.75,1260.08,-135.28,82.08
1213305.853,900.543,-152.805,-412.726,-1023.75,2563.75,-2126.25,1260.08,-129.2,69.92
1213305.903,892.308,-150.548,-406.138,-2318.75,1688.75,-840.0,1263.12,-127.68,91.2
1213305.953,893.04,-167.445,-401.685,-691.25,-822.5,-1758.75,1263.12,-120.08,79.04
1213306.003,886.452,-152.927,-404.918,210.0,-1592.5,-1820.0,1267.68,-120.08,85.12
1213306.053,899.689,-154.086,-415.532,-1785.0,-1601.25,-367.5,1261.6,-115.52,86.64
1213306.103,892.979,-164.883,-409.92,-1680.0,-638.75,-1732.5,1272.24,-132.24,91.2
1213306.153,901.763,-148.169,-417.667,-1531.25,166.25,-1662.5,1255.52,-123.12,85.12
1213306.203,888.709,-161.04,-408.029,-2450.0,1076.25,-87.5,1249.44,-117.04,94.24
1213306.253,894.992,-163.846,-406.138,210.0,-1907.5,-2738.75,1247.92,-135.28,71.44
1213306.303,891.21,-151.402,-422.547,-1793.75,-3412.5,-901.25,1260.08,-123.12,89.68
1213306.353,904.081,-154.208,-412.421,-2030.0,323.75,-1461.25,1258.56,-127.68,82.08
1213306.403,893.406,-158.173,-415.41,-2292.5,603.75,-1382.5,1260.08,-123.12,82.08
1213306.453,895.114,-162.687,-411.933,-1365.0,927.5,-1260.0,1260.08,-124.64,80.56
1213306.503,882.731,-171.227,-412.238,-971.25,-2248.75,-927.5,1240.32,-118.56,68.4
1213306.553,895.541,-166.957,-416.02,927.5,-2537.5,-2406.25,1260.08,-121.6,98.8
1213306.603,901.885,-146.827,-420.107,-3351.25,1916.25,-1680.0,1250.96,-123.12,74.48
1213306.653,900.177,-171.532,-405.528,-2738.75,1391.25,-1312.5,1269.2,-123.12,80.56
1213306.703,882.426,-158.234,-401.929,70.0,1006.25,-3473.75,1244.88,-120.08,88.16
1213306.753,905.972,-145.729,-410.957,-2310.0,1295.0,-1032.5,1269.2,-120.08,89.68
1213306.803,885.598,-158.661,-404.857,-2458.75,-910.0,-813.75,1252.48,-114.0,92.72
1213306.853,892.43,-153.72,-414.983,-1907.5,-3858.75,-1925.0,1252.48,-124.64,77.52
1213306.903,894.138,-141.337,-421.083,-3640.0,-3386.25,-437.5,1270.72,-133.76,82.08
1213306.953,896.09,-162.931,-417.423,-1697.5,262.5,-1303.75,1254.0,-115.52,76.0
1213307.003,903.837,-147.01,-415.654,-1233.75,2485.0,-2318.75,1267.68,-136.8,88.16
1213307.053,887.062,-139.507,-410.225,-3333.75,988.75,-1155.0,1250.96,-115.52,77.52
1213307.103,897.737,-163.48,-411.994,-1618.75,-848.75,-673.75,1263.12,-124.64,88.16
1213307.153,892.979,-151.463,-411.75,-1697.5,-1557.5,-1233.75,1257.04,-120.08,86.64
1213307.203,899.445,-149.999,-414.251,-1417.5,-717.5,-568.75,1264.64,-123.12,94.24
1213307.253,903.837,-158.844,-410.591,-1128.75,1391.25,-1575.0,1258.56,-126.16,88.16
1213307.303,893.833,-143.472,-405.833,-2616.25,1470.0,-787.5,1267.68,-126.16,94.24
1213307.353,907.985,-141.459,-411.262,-5495.0,2642.5,-35.0,1260.08,-123.12,86.64
1213307.403,932.324,-101.626,-419.924,-11628.75,7542.5,2651.25,1270.72,-126.16,88.16
1213307.453,945.683,-85.4,-441.579,-28936.25,26425.0,15890.0,1255.52,-129.2,83.6
1213307.503,906.094,-113.399,-406.26,-42612.5,30581.25,24342.5,1263.12,-126.16,106.4
1213307.553,840.946,-194.346,-350.201,-45333.75,27160.0,24727.5,1282.88,-133.76,123.12
1213307.603,873.703,-246.318,-337.635,-36566.25,10351.25,16423.75,1273.76,-135.28,133.76
1213307.653,910.364,-230.519,-333.792,-19801.25,5985.0,5932.5,1295.04,-139.84,135.28
1213307.703,904.63,-206.851,-334.341,-11803.75,490.0,-533.75,1304.16,-132.24,124.64
1213307.753,925.614,-196.664,-343.369,-5241.25,1522.5,-3220.0,1299.6,-129.2,159.6
1213307.803,918.965,-160.369,-335.866,-3701.25,70.0,-3246.25,1275.28,-130.72,129.2
1213307.853,921.71,-163.48,-337.452,-3893.75,813.75,-2222.5,1285.92,-127.68,141.36
1213307.903,931.958,-128.954,-341.173,-9467.5,201.25,673.75,1284.4,-132.24,133.76
1213307.953,919.148,-161.711,-340.136,-10491.25,-236.25,2003.75,1295.04,-124.64,138.32
1213308.003,915.854,-179.767,-348.249,-7201.25,-3570.0,-630.0,1290.48,-124.64,136.8
1213308.053,925.919,-175.68,-356.362,-2721.25,-2178.75,-4147.5,1270.72,-124.64,141.36
1213308.103,920.917,-154.879,-359.168,-805.0,-568.75,-2642.5,1275.28,-135.28,124.64
1213308.153,925.919,-162.992,-355.508,105.0,1758.75,-1802.5,1282.88,-123.12,132.24
1213308.203,914.146,-148.535,-348.005,-866.25,1155.0,-2021.25,1273.76,-124.64,138.32
1213308.253,922.93,-162.199,-345.26,-883.75,428.75,-2318.75,1292.0,-120.08,141.36
1213308.303,914.268,-151.524,-347.822,-2607.5,-1706.25,-1750.0,1295.04,-123.12,138.32
1213308.353,923.601,-161.223,-347.151,-2458.75,-1382.5,-1006.25,1293.52,-118.56,121.6
1213308.403,919.148,-163.541,-352.763,-1233.75,-927.5,-1741.25,1304.16,-132.24,141.36
1213308.453,924.699,-165.798,-349.103,437.5,-341.25,-1155.0,1285.92,-124.64,129.2
1213308.503,911.401,-158.539,-348.31,910.0,516.25,-1881.25,1302.64,-118.56,155.04
1213308.553,919.087,-152.5,-353.617,-1522.5,-1645.0,-2038.75,1281.36,-118.56,124.64
1213308.603,924.943,-156.221,-350.445,-1251.25,-306.25,-2598.75,1292.0,-130.72,144.4
1213308.653,912.377,-152.256,-344.955,-498.75,1233.75,-2336.25,1270.72,-121.6,136.8
1213308.703,928.664,-159.393,-351.482,-1365.0,-490.0,-1286.25,1302.64,-126.16,139.84
1213308.753,915.915,-156.953,-349.469,-656.25,-280.0,-2038.75,1290.48,-121.6,132.24
1213308.803,917.257,-155.428,-347.822,-1828.75,-2423.75,-2353.75,1293.52,-124.64,150.48
1213308.853,920.856,-155.184,-354.776,-315.0,-507.5,-3167.5,1284.4,-123.12,136.8
1213308.903,918.172,-148.291,-348.066,148.75,-1268.75,-2240.0,1281.36,-123.12,144.4
1213308.953,916.647,-157.136,-350.079,761.25,-1015.0,-1741.25,1299.6,-118.56,133.76
1213309.003,925.553,-158.051,-349.286,1470.0,-971.25,-2520.0,1299.6,-118.56,129.2
1213309.053,920.673,-147.925,-350.994,-1347.5,-1575.0,-2126.25,1285.92,-127.68,145.92
1213309.103,920.246,-157.99,-351.482,-857.5,-1995.0,-1715.0,1288.96,-127.68,123.12
1213309.153,915.122,-158.417,-357.338,-96.25,-3141.25,-3097.5,1295.04,-127.68,135.28
1213309.203,927.322,-150.06,-357.643,1837.5,-490.0,-1960.0,1290.48,-123.12,117.04
1213309.253,918.05,-143.655,-357.521,210.0,-420.0,-875.0,1276.8,-120.08,133.76
1213309.303,919.392,-150.243,-352.092,-1496.25,1146.25,-437.5,1278.32,-132.24,123.12
1213309.353,912.56,-155.245,-347.517,-2100.0,-411.25,-822.5,1273.76,-114.0,138.32
1213309.403,914.878,-155.306,-352.214,-306.25,-2485.0,-1478.75,1299.6,-120.08,136.8
1213309.453,932.507,-153.598,-361.303,-743.75,-2038.75,-918.75,1285.92,-124.64,126.16
1213309.503,918.782,-161.162,-363.194,-857.5,-1855.0,-2266.25,1292.0,-126.16,121.6
1213309.553,918.721,-148.474,-356.423,-1382.5,-341.25,-1671.25,1293.52,-110.96,121.6
1213309.603,920.246,-158.112,-357.643,-1461.25,-140.0,-1268.75,1290.48,-117.04,139.84
1213309.653,914.024,-146.522,-357.216,-1741.25,-1085.0,-1916.25,1288.96,-123.12,133.76
1213309.703,916.159,-152.012,-361.852,-2563.75,-2310.0,-805.0,1295.04,-126.16,135.28
1213309.753,920.978,-163.175,-355.081,-78.75,-140.0,-1111.25,1273.76,-117.04,135.28
1213309.803,909.388,-151.524,-356.667,-402.5,-507.5,-1522.5,1298.08,-126.16,136.8
1213309.853,925.431,-150.548,-357.216,-2388.75,-1216.25,-1111.25,1287.44,-118.56,132.24
1213309.903,904.447,-144.509,-359.229,-3718.75,-3097.5,-665.0,1295.04,-114.0,126.16
1213309.953,916.647,-145.851,-358.07,-6448.75,-4637.5,227.5,1287.44,-121.6,126.16
1213310.003,911.645,-150.67,-359.168,-5985.0,-3482.5,2441.25,1288.96,-123.12,129.2
1213310.053,908.046,-137.86,-359.473,-7673.75,-4681.25,4200.0,1287.44,-123.12,150.48
1213310.103,912.133,-146.705,-371.246,-10482.5,-5713.75,8758.75,1279.84,-121.6,110.96
1213310.153,902.434,-142.435,-379.481,-13440.0,-6868.75,11558.75,1292.0,-133.76,109.44
1213310.203,905.301,-164.273,-387.716,-17447.5,-6352.5,12958.75,1278.32,-138.32,110.96
1213310.253,895.236,-180.926,-396.073,-17281.25,-6781.25,12468.75,1287.44,-136.8,120.08
1213310.303,896.517,-185.928,-403.027,-15505.0,-5381.25,9590.0,1281.36,-142.88,98.8
1213310.353,888.831,-200.69,-412.482,-11550.0,-3657.5,6501.25,1287.44,-142.88,107.92
1213310.403,884.439,-199.104,-418.582,-8470.0,-3841.25,4515.0,1287.44,-139.84,104.88
1213310.453,886.513,-197.091,-420.473,-5433.75,-3106.25,901.25,1279.84,-139.84,101.84
1213310.503,882.853,-198.311,-424.011,-3018.75,-3246.25,-1741.25,1276.8,-142.88,117.04
1213310.553,887.794,-182.573,-426.024,-1163.75,-3377.5,-2397.5,1264.64,-161.12,88.16
1213310.603,880.596,-175.924,-430.05,-1890.0,-2546.25,-1513.75,1290.48,-139.84,98.8
1213310.653,876.997,-185.074,-426.878,-1347.5,-2152.5,-656.25,1275.28,-136.8,98.8
1213310.703,882.304,-188.063,-426.695,-210.0,-892.5,-1531.25,1285.92,-138.32,101.84
1213310.753,884.256,-180.377,-422.364,-463.75,-883.75,-1163.75,1272.24,-142.88,104.88
1213310.803,875.228,-186.538,-425.109,-525.0,-1855.0,-227.5,1295.04,-139.84,95.76
1213310.853,883.89,-187.453,-427.061,-1058.75,-2362.5,-525.0,1269.2,-150.48,112.48
1213310.903,878.217,-192.028,-427.976,-525.0,-1531.25,-822.5,1267.68,-148.96,83.6
1213310.953,878.888,-189.039,-430.172,-122.5,-2520.0,-1566.25,1278.32,-141.36,109.44
1213311.003,877.729,-185.196,-429.928,-183.75,-2222.5,-945.0,1275.28,-144.4,88.16
1213311.053,874.801,-190.869,-429.928,-463.75,-1968.75,-1128.75,1284.4,-142.88,109.44
1213311.103,878.888,-187.514,-431.27,-1085.0,-2563.75,-1198.75,1278.32,-144.4,95.76
1213311.153,878.888,-188.612,-436.882,-2108.75,-2380.0,-1216.25,1288.96,-148.96,106.4
1213311.203,872.788,-194.773,-437.675,-1260.0,-1837.5,-1303.75,1258.56,-141.36,92.72
1213311.253,878.461,-184.952,-442.494,-1592.5,-2362.5,-1601.25,1284.4,-155.04,97.28
1213311.303,878.644,-183.732,-444.446,-2817.5,-1408.75,-1093.75,1285.92,-150.48,98.8
1213311.353,868.091,-192.577,-438.407,-1697.5,-376.25,-1522.5,1260.08,-129.2,89.68
1213311.403,877.546,-184.281,-438.529,-1916.25,-437.5,-1557.5,1279.84,-139.84,94.24
1213311.453,876.875,-187.27,-436.455,-1671.25,-245.0,-840.0,1269.2,-147.44,91.2
1213311.503,870.775,-190.747,-432.124,-1050.0,-656.25,-1286.25,1284.4,-145.92,101.84
1213311.553,876.936,-186.477,-439.932,-1303.75,-1172.5,-1715.0,1272.24,-142.88,82.08
1213311.603,874.008,-189.954,-441.823,-1382.5,-1365.0,-1006.25,1275.28,-141.36,103.36
1213311.653,875.35,-188.734,-443.409,-1723.75,-840.0,-1400.0,1282.88,-145.92,104.88
1213311.703,871.69,-186.294,-439.871,-1583.75,-1435.0,-1277.5,1281.36,-141.36,97.28
1213311.753,875.777,-186.782,-444.08,-1470.0,-455.0,-1023.75,1278.32,-156.56,100.32
1213311.803,875.045,-188.612,-440.786,-1706.25,87.5,-1233.75,1270.72,-147.44,85.12
1213311.853,870.714,-186.05,-442.921,-1382.5,-586.25,-805.0,1279.84,-139.84,95.76
1213311.903,875.533,-189.405,-440.725,-1566.25,-341.25,-866.25,1263.12,-144.4,79.04
1213311.953,875.106,-190.991,-439.627,-1251.25,-595.0,-1478.75,1269.2,-139.84,103.36
1213312.003,874.069,-188.246,-440.847,-1207.5,-560.0,-1277.5,1278.32,-142.88,103.36
1213312.053,870.409,-187.514,-439.993,-1723.75,-1041.25,-752.5,1278.32,-162.64,80.56
1213312.103,886.94,-198.555,-440.42,-551.25,1365.0,-1443.75,1273.76,-155.04,92.72
1213312.153,872.239,-188.246,-438.651,-227.5,901.25,-2108.75,1272.24,-136.8,89.68
1213312.203,873.337,-185.562,-438.163,-953.75,-157.5,-1907.5,1284.4,-150.48,95.76
1213312.253,878.339,-188.551,-441.335,-1776.25,-315.0,-1732.5,1272.24,-142.88,88.16
1213312.303,877.241,-191.662,-440.969,-1785.0,-735.0,-1750.0,1281.36,-145.92,100.32
1213312.353,873.093,-187.026,-440.42,-2170.0,-43.75,-1995.0,1267.68,-147.44,92.72
1213312.403,873.886,-183.549,-438.773,-2607.5,122.5,-1260.0,1285.92,-158.08,94.24
1213312.453,877.729,-187.453,-438.956,-2310.0,437.5,-1373.75,1266.16,-135.28,95.76
1213312.503,879.315,-187.88,-440.42,-1505.0,1050.0,-2248.75,1282.88,-145.92,83.6
1213312.553,874.923,-182.512,-433.039,-1828.75,647.5,-1461.25,1270.72,-150.48,100.32
1213312.603,878.4,-185.501,-435.845,-1548.75,726.25,-1662.5,1273.76,-142.88,88.16
1213312.653,877.79,-182.817,-432.368,-822.5,875.0,-2152.5,1276.8,-147.44,110.96
1213312.703,875.289,-181.231,-433.893,-708.75,43.75,-1540.0,1252.48,-144.4,85.12
1213312.753,885.72,-190.32,-434.503,-1505.0,385.0,-1662.5,1269.2,-147.44,95.76
1213312.803,878.583,-184.647,-428.708,-481.25,490.0,-1505.0,1273.76,-155.04,103.36
1213312.853,873.825,-184.647,-428.952,-726.25,-288.75,-1312.5,1284.4,-133.76,94.24
1213312.903,884.622,-186.233,-433.893,-700.0,-883.75,-1986.25,1287.44,-150.48,107.92
1213312.953,878.034,-188.124,-430.721,-560.0,-175.0,-1890.0,1278.32,-145.92,97.28
1213313.003,879.559,-185.867,-433.954,-1006.25,-315.0,-1837.5,1276.8,-135.28,97.28
1213313.053,876.692,-187.453,-430.233,-988.75,-262.5,-1863.75,1261.6,-139.84,94.24
1213313.103,880.779,-183.488,-432.002,-743.75,-350.0,-2100.0,1285.92,-135.28,106.4
1213313.153,881.755,-185.501,-432.551,-341.25,113.75,-2117.5,1272.24,-145.92,94.24
1213313.203,880.352,-184.403,-431.209,166.25,131.25,-2301.25,1279.84,-139.84,114.0
1213313.253,877.424,-180.377,-426.878,-183.75,-236.25,-1977.5,1273.76,-150.48,101.84
1213313.303,881.328,-181.841,-427.732,-367.5,0.0,-1741.25,1285.92,-147.44,94.24
1213313.353,884.073,-182.39,-429.867,-1321.25,-358.75,-1487.5,1284.4,-150.48,109.44
1213313.403,875.289,-185.318,-427.244,-787.5,-393.75,-1496.25,1272.24,-127.68,89.68
1213313.453,885.232,-187.758,-427.183,-875.0,87.5,-1697.5,1285.92,-138.32,103.36
1213313.503,881.023,-182.695,-424.682,-761.25,297.5,-1330.0,1269.2,-152.0,94.24
1213313.553,875.96,-188.063,-425.902,-140.0,-735.0,-1312.5,1288.96,-141.36,107.92
1213313.603,883.158,-188.307,-429.318,-551.25,-420.0,-1811.25,1279.84,-138.32,98.8
1213313.653,879.132,-186.172,-427.122,-770.0,-673.75,-1321.25,1284.4,-142.88,103.36
1213313.703,877.18,-185.989,-426.512,-1653.75,-1181.25,-2073.75,1275.28,-144.4,98.8
1213313.753,882.426,-180.072,-431.392,-1951.25,-997.5,-2038.75,1282.88,-132.24,100.32
1213313.803,878.888,-182.268,-431.636,-2056.25,-490.0,-2143.75,1267.68,-139.84,98.8
1213313.853,881.023,-180.865,-433.893,-1732.5,-752.5,-2213.75,1287.44,-147.44,104.88
1213313.903,879.742,-178.425,-433.649,-1225.0,271.25,-1793.75,1281.36,-132.24,107.92
1213313.953,880.535,-178.181,-431.636,-918.75,78.75,-1636.25,1285.92,-138.32,115.52
1213314.003,879.193,-178.608,-429.928,-1155.0,-105.0,-1653.75,1287.44,-141.36,106.4
1213314.053,882.487,-176.107,-430.05,-1321.25,315.0,-1365.0,1275.28,-133.76,94.24
1213314.103,879.864,-182.695,-427.305,-857.5,17.5,-1102.5,1279.84,-138.32,107.92
1213314.153,890.295,-180.682,-427.976,-1067.5,673.75,-1566.25,1279.84,-133.76,114.0
1213314.203,880.779,-179.096,-419.192,-682.5,437.5,-1050.0,1272.24,-132.24,101.84
1213314.253,878.888,-185.379,-421.327,-840.0,-78.75,-1137.5,1266.16,-136.8,103.36
1213314.303,882.243,-185.379,-426.695,-1032.5,-1058.75,-1391.25,1279.84,-139.84,103.36
1213314.353,880.352,-184.342,-430.477,-1435.0,-297.5,-1268.75,1279.84,-136.8,114.0
1213314.403,881.206,-182.573,-427.915,-1872.5,358.75,-1715.0,1282.88,-144.4,103.36
1213314.453,881.938,-181.17,-426.207,-1268.75,113.75,-1750.0,1264.64,-142.88,110.96
1213314.503,883.524,-179.096,-425.048,-1505.0,647.5,-1601.25,1263.12,-127.68,95.76
1213314.553,884.988,-184.037,-421.144,-726.25,481.25,-1522.5,1282.88,-144.4,114.0
1213314.603,883.036,-178.364,-419.131,-481.25,122.5,-1863.75,1264.64,-135.28,97.28
1213314.653,884.866,-177.815,-419.07,-770.0,-140.0,-1391.25,1290.48,-145.92,110.96
1213314.703,881.023,-180.621,-419.314,-533.75,-236.25,-1487.5,1275.28,-130.72,100.32
1213314.753,889.075,-176.107,-423.218,-945.0,-481.25,-1400.0,1266.16,-138.32,110.96
1213314.803,876.509,-183.854,-418.46,-1093.75,-1093.75,-656.25,1270.72,-144.4,114.0
1213314.853,898.225,-186.233,-424.621,-1198.75,-385.0,-1697.5,1281.36,-127.68,112.48
1213314.903,884.317,-182.268,-421.266,-52.5,280.0,-1277.5,1275.28,-144.4,109.44
1213314.953,878.4,-184.891,-416.935,-761.25,-315.0,-1400.0,1275.28,-144.4,117.04
1213315.003,884.073,-183.793,-420.961,-857.5,-875.0,-1478.75,1287.44,-139.84,106.4
1213315.053,881.816,-182.39,-422.486,-1487.5,-621.25,-831.25,1269.2,-141.36,106.4
1213315.103,879.986,-187.331,-422.303,-1470.0,-315.0,-1330.0,1288.96,-130.72,107.92
1213315.153,883.768,-183.61,-422.242,-1181.25,-472.5,-1610.0,1267.68,-141.36,103.36
1213315.203,884.256,-182.634,-421.632,-1487.5,-253.75,-1583.75,1272.24,-127.68,101.84
1213315.253,887.733,-183.671,-420.656,-1146.25,35.0,-1723.75,1254.0,-129.2,120.08
1213315.303,883.402,-179.401,-420.656,-813.75,166.25,-1680.0,1275.28,-153.52,91.2
1213315.353,884.073,-181.475,-420.107,-857.5,-8.75,-1303.75,1284.4,-133.76,103.36
1213315.403,887.062,-184.891,-417.728,-595.0,-253.75,-1286.25,1266.16,-138.32,101.84
1213315.453,881.755,-186.843,-421.51,-805.0,52.5,-1645.0,1288.96,-132.24,109.44
1213315.503,882.67,-178.608,-420.351,-1233.75,-1347.5,-1548.75,1273.76,-136.8,101.84
1213315.553,888.831,-183.61,-416.691,-568.75,770.0,-1050.0,1276.8,-129.2,115.52
1213315.603,881.511,-183.793,-410.53,-568.75,612.5,-1688.75,1266.16,-142.88,94.24
1213315.653,886.208,-179.523,-417.606,-1321.25,-735.0,-1627.5,1287.44,-150.48,104.88
1213315.703,887.733,-180.865,-418.155,-2056.25,-490.0,-1198.75,1285.92,-139.84,103.36
1213315.7531,885.415,-182.512,-420.351,-1968.75,-1172.5,-1636.25,1282.88,-139.84,98.8
1213315.803,886.879,-179.401,-420.534,-1723.75,-682.5,-1566.25,1281.36,-133.76,124.64
1213315.853,885.049,-178.608,-423.462,-1898.75,-428.75,-1408.75,1276.8,-130.72,100.32
1213315.903,887.123,-183.305,-424.255,-1015.0,78.75,-1697.5,1272.24,-142.88,106.4
1213315.953,882.548,-179.035,-416.813,-997.5,157.5,-1408.75,1281.36,-135.28,104.88
1213316.003,889.197,-183.976,-418.826,-253.75,-26.25,-1076.25,1292.0,-129.2,103.36
1213316.053,885.72,-183.732,-415.959,-350.0,183.75,-1592.5,1278.32,-142.88,92.72
1213316.103,886.879,-178.181,-416.691,-1128.75,201.25,-1461.25,1288.96,-133.76,115.52
1213316.153,880.413,-183.244,-411.872,-936.25,-315.0,-1575.0,1273.76,-136.8,104.88
1213316.203,890.051,-185.074,-418.094,-1513.75,-271.25,-2100.0,1278.32,-127.68,110.96
1213316.253,887.184,-182.939,-417.24,-1163.75,-306.25,-1575.0,1258.56,-138.32,92.72
1213316.303,881.633,-185.501,-412.726,-1102.5,-953.75,-1793.75,1285.92,-144.4,101.84
1213316.353,891.698,-182.573,-420.168,-1338.75,-1225.0,-2100.0,1275.28,-138.32,100.32
1213316.403,885.598,-183.244,-421.51,-1618.75,-542.5,-1837.5,1295.04,-145.92,106.4
1213316.453,888.343,-180.011,-419.985,-1811.25,26.25,-2065.0,1276.8,-144.4,100.32
1213316.503,884.195,-176.717,-419.802,-1741.25,17.5,-1968.75,1290.48,-144.4,100.32
1213316.553,890.722,-180.194,-417.057,-1312.5,455.0,-1968.75,1276.8,-141.36,103.36
1213316.603,888.16,-176.961,-414.983,-1163.75,280.0,-1916.25,1284.4,-133.76,91.2
1213316.653,888.77,-178.059,-416.935,-892.5,0.0,-1601.25,1290.48,-136.8,115.52
1213316.703,887.611,-177.876,-413.275,-988.75,-43.75,-1181.25,1282.88,-127.68,97.28
1213316.753,888.343,-179.767,-415.41,-936.25,-306.25,-1163.75,1278.32,-139.84,114.0
1213316.803,890.722,-180.072,-418.643,-1303.75,280.0,-1050.0,1279.84,-132.24,92.72
1213316.853,886.452,-180.133,-412.909,-525.0,358.75,-927.5,1288.96,-133.76,110.96
1213316.903,886.757,-184.769,-414.007,-43.75,700.0,-883.75,1266.16,-126.16,112.48
1213316.953,885.537,-182.146,-407.907,-332.5,358.75,-892.5,1275.28,-150.48,101.84
1213317.003,884.073,-184.22,-407.846,-341.25,-542.5,-918.75,1272.24,-141.36,120.08
1213317.053,889.563,-184.647,-411.079,-1251.25,-665.0,-1347.5,1288.96,-141.36,100.32
1213317.103,890.966,-179.645,-412.299,-1312.5,-1076.25,-1373.75,1281.36,-144.4,104.88
1213317.153,882.548,-185.379,-411.079,-1452.5,-323.75,-1470.0,1272.24,-148.96,109.44
1213317.203,889.807,-184.769,-410.164,-1452.5,-840.0,-1610.0,1279.84,-133.76,100.32
1213317.253,889.746,-181.536,-413.397,-1575.0,-420.0,-1505.0,1275.28,-138.32,97.28
1213317.303,885.171,-182.573,-410.713,-1023.75,-393.75,-1365.0,1269.2,-139.84,114.0
1213317.353,890.173,-182.329,-412.97,-726.25,-647.5,-1163.75,1264.64,-136.8,100.32
1213317.403,888.648,-180.438,-410.835,-673.75,-638.75,-1093.75,1293.52,-144.4,124.64
1213317.453,891.454,-183.244,-415.471,-1207.5,-175.0,-1233.75,1270.72,-148.96,100.32
1213317.503,887.855,-186.904,-414.19,-1356.25,332.5,-1102.5,1246.4,-148.96,112.48
1213317.553,885.232,-185.013,-411.079,-1198.75,-848.75,-1216.25,1275.28,-148.96,100.32
1213317.603,888.526,-184.22,-410.408,-892.5,-70.0,-1128.75,1290.48,-147.44,107.92
1213317.653,883.951,-186.294,-407.48,-1120.0,-218.75,-1303.75,1281.36,-136.8,112.48
1213317.703,884.927,-183.183,-410.286,-918.75,-1225.0,-1251.25,1290.48,-132.24,114.0
1213317.753,890.844,-186.355,-413.092,-1627.5,-1050.0,-1356.25,1275.28,-145.92,107.92
1213317.803,888.465,-183.183,-413.641,-1408.75,-1085.0,-1715.0,1264.64,-153.52,100.32
1213317.853,889.258,-181.231,-414.373,-1697.5,-428.75,-1408.75,1288.96,-139.84,112.48
1213317.903,888.709,-181.719,-415.166,-1872.5,-210.0,-1478.75,1267.68,-153.52,92.72
1213317.953,888.404,-183.0,-414.251,-1750.0,-52.5,-1758.75,1282.88,-136.8,109.44
1213318.003,887.794,-181.292,-412.97,-1443.75,-140.0,-1338.75,1272.24,-132.24,103.36
1213318.053,888.465,-183.122,-411.506,-1286.25,70.0,-927.5,1284.4,-135.28,104.88
1213318.103,889.136,-184.952,-409.249,-770.0,-227.5,-1216.25,1264.64,-141.36,104.88
1213318.153,888.709,-180.377,-410.408,-945.0,-227.5,-1277.5,1275.28,-155.04,118.56
1213318.203,887.977,-184.098,-408.761,-1592.5,-210.0,-1163.75,1266.16,-139.84,104.88
1213318.253,885.537,-189.466,-409.981,-1137.5,-201.25,-1163.75,1282.88,-150.48,114.0
1213318.303,897.798,-183.976,-412.421,-1076.25,122.5,-2012.5,1285.92,-144.4,107.92
1213318.353,886.635,-181.78,-408.09,-901.25,437.5,-1461.25,1285.92,-132.24,101.84
1213318.403,883.524,-186.05,-405.101,-1181.25,70.0,-1461.25,1258.56,-129.2,117.04
1213318.453,893.65,-182.695,-410.286,-1382.5,-988.75,-1767.5,1279.84,-138.32,106.4
1213318.503,891.027,-183.183,-412.421,-1837.5,-638.75,-1295.0,1292.0,-135.28,112.48
1213318.553,888.953,-185.44,-409.249,-1776.25,-350.0,-2108.75,1258.56,-147.44,115.52
1213318.603,889.258,-179.767,-411.384,-1557.5,-507.5,-1828.75,1296.56,-136.8,120.08
1213318.653,892.796,-182.695,-410.713,-1863.75,157.5,-1470.0,1284.4,-136.8,98.8
1213318.703,889.38,-183.549,-410.408,-1426.25,227.5,-1776.25,1281.36,-141.36,106.4
1213318.753,891.515,-176.473,-409.005,-1032.5,332.5,-1776.25,1273.76,-144.4,123.12
1213318.803,889.258,-182.024,-406.26,-962.5,-61.25,-918.75,1282.88,-138.32,98.8
1213318.853,889.807,-185.44,-404.979,-568.75,-323.75,-1513.75,1276.8,-138.32,118.56
1213318.903,893.711,-177.998,-405.101,-787.5,-157.5,-1225.0,1279.84,-132.24,101.84
1213318.953,893.528,-181.841,-409.31,-1531.25,-61.25,-927.5,1284.4,-132.24,117.04
1213319.003,890.6,-185.684,-409.188,-778.75,-1155.0,-1610.0,1273.76,-142.88,107.92
1213319.053,897.005,-186.904,-405.955,-507.5,743.75,-1400.0,1292.0,-144.4,101.84
1213319.103,888.099,-182.573,-399.55,-1093.75,341.25,-1513.75,1266.16,-139.84,112.48
1213319.153,891.271,-183.976,-406.077,-1163.75,-1058.75,-1426.25,1290.48,-142.88,110.96
1213319.203,894.504,-184.647,-408.639,-1487.5,-700.0,-1671.25,1272.24,-142.88,104.88
1213319.253,891.454,-182.085,-406.321,-1750.0,-560.0,-1627.5,1290.48,-150.48,103.36
1213319.303,888.099,-184.159,-407.907,-2003.75,-367.5,-1470.0,1288.96,-138.32,117.04
1213319.353,892.491,-181.231,-408.212,-1907.5,-148.75,-1837.5,1282.88,-147.44,107.92
1213319.403,894.077,-178.242,-408.822,-1627.5,358.75,-2047.5,1287.44,-133.76,115.52
1213319.453,893.833,-181.17,-404.064,-1487.5,560.0,-1338.75,1269.2,-135.28,110.96
1213319.503,892.491,-183.244,-403.942,-1076.25,490.0,-1566.25,1290.48,-139.84,120.08
1213319.553,891.515,-178.547,-402.295,-787.5,315.0,-1531.25,1266.16,-130.72,101.84
1213319.603,893.345,-179.706,-402.783,-1128.75,350.0,-1172.5,1288.96,-138.32,117.04
